lambda,Pabs
661, 0.0211058
662, 0.0208605
663, 0.0205645
664, 0.0203802
665, 0.0202678
666, 0.020187
667, 0.0200582
668, 0.0199065
669, 0.0197524
670, 0.0195821
671, 0.0194135
672, 0.0192143
673, 0.0191047
674, 0.019073
675, 0.0189839
676, 0.0187691
677, 0.0185773
678, 0.0184754
679, 0.0184227
680, 0.0182986
681, 0.0180737
682, 0.0180012
683, 0.017986
684, 0.0179383
685, 0.0178152
686, 0.0175742
687, 0.0174789
688, 0.017436
689, 0.0172758
690, 0.0170781
691, 0.0169666
692, 0.0170176
693, 0.0170902
694, 0.0170956
695, 0.0169453
696, 0.016623
697, 0.0164194
698, 0.0163109
699, 0.0162557
700, 0.0162508


