lambda,Pabs
662, 0.0208684
663, 0.0207009
664, 0.0209454
665, 0.020875
666, 0.0207284
667, 0.0204965
668, 0.0203336
669, 0.020207
670, 0.019899
671, 0.0195605
672, 0.0195176
673, 0.0196567
674, 0.0196662
675, 0.0194863
676, 0.0192366
677, 0.019016
678, 0.018769
679, 0.0185374
680, 0.0182327
681, 0.0181892
682, 0.018226
683, 0.0180989
684, 0.0179155
685, 0.017757
686, 0.0176134
687, 0.0174661
688, 0.0173045
689, 0.0171252
690, 0.0169113
691, 0.0167954
692, 0.0167729
693, 0.0167467
694, 0.0166748
695, 0.016509
696, 0.0162997
697, 0.0161928
698, 0.0161609
699, 0.0161204
700, 0.0159321


