lambda,Pabs
489, 0.272236
490, 0.269394
491, 0.266451
492, 0.263417
493, 0.260303
494, 0.257121
495, 0.25388
496, 0.250586
497, 0.247246
498, 0.24387
499, 0.240468
500, 0.23705
501, 0.233617
502, 0.230176
503, 0.22673
504, 0.223287
505, 0.219851
506, 0.216424
507, 0.213007
508, 0.209603
509, 0.20621
510, 0.202836
511, 0.19948
512, 0.196142
513, 0.192824
514, 0.189528
515, 0.186251
516, 0.183004
517, 0.179784
518, 0.176589
519, 0.173427
520, 0.170294
521, 0.167195
522, 0.164138
523, 0.16112
524, 0.158137
525, 0.155198
526, 0.1523
527, 0.149443
528, 0.14664
529, 0.143883
530, 0.141161
531, 0.138488
532, 0.135858
533, 0.133268
534, 0.130735
535, 0.128251
536, 0.125792
537, 0.123379
538, 0.121009
539, 0.118672
540, 0.116387
541, 0.114163
542, 0.111951
543, 0.109777
544, 0.107649
545, 0.105547
546, 0.103495
547, 0.101504
548, 0.0995526
549, 0.0976059
550, 0.0957113
551, 0.093849
552, 0.0920212
553, 0.0902509
554, 0.0885597
555, 0.0868621
556, 0.0851879
557, 0.0835664
558, 0.0819584
559, 0.0804005
560, 0.0788995
561, 0.0774917
562, 0.0760355
563, 0.0746116
564, 0.0732346
565, 0.0718537
566, 0.0705339
567, 0.0692638
568, 0.0681051
569, 0.0668654
570, 0.0656517
571, 0.0644825
572, 0.0632889
573, 0.062163
574, 0.0610795
575, 0.0601205
576, 0.0590917
577, 0.0580528
578, 0.0570575
579, 0.056036
580, 0.0550555
581, 0.0541376
582, 0.0532906
583, 0.0525337
584, 0.0516219
585, 0.0507731
586, 0.0499534
587, 0.0490585
588, 0.0482755
589, 0.0475456
590, 0.0469223
591, 0.0462414
592, 0.0454913
593, 0.044802
594, 0.0441194
595, 0.0433336
596, 0.0426997
597, 0.0421346
598, 0.0416269
599, 0.0410278
600, 0.0404027
601, 0.03983
602, 0.0392441
603, 0.03853
604, 0.0380197
605, 0.0375622
606, 0.0370949
607, 0.0365496
608, 0.0360359
609, 0.0355546
610, 0.0350375
611, 0.0344789
612, 0.0339654
613, 0.0335678
614, 0.0331697
615, 0.0327087
616, 0.0322779
617, 0.0318931
618, 0.0314764
619, 0.0310133
620, 0.0305543
621, 0.030162
622, 0.0298595
623, 0.0295177
624, 0.0291576
625, 0.0288261
626, 0.0285241
627, 0.0281645
628, 0.0277565
629, 0.0274424
630, 0.0271468
631, 0.0269037
632, 0.0266231
633, 0.0263449
634, 0.026094
635, 0.0258608
636, 0.0255705
637, 0.0252942
638, 0.0250662
639, 0.0247973
640, 0.0245225
641, 0.024347
642, 0.0241812
643, 0.0240112
644, 0.0238338
645, 0.02367
646, 0.0234285
647, 0.0231199
648, 0.0228248
649, 0.0226222
650, 0.022457
651, 0.022346
652, 0.0221901
653, 0.0220302
654, 0.0218458
655, 0.0216048
656, 0.0211605
657, 0.0208799
658, 0.0207421
659, 0.0206334
660, 0.0205013
661, 0.0203574
662, 0.0201968
663, 0.0200207
664, 0.0197924
665, 0.0194542
666, 0.0192181
667, 0.0191385
668, 0.0190465
669, 0.0189314
670, 0.0187916
671, 0.0186761
672, 0.0185578
673, 0.0183504
674, 0.0180793
675, 0.0178936
676, 0.0178454
677, 0.0178201
678, 0.0177549
679, 0.0175841
680, 0.017411
681, 0.0172734
682, 0.0171585
683, 0.017022
684, 0.0168925
685, 0.016874
686, 0.0168642
687, 0.0167772
688, 0.0165356
689, 0.0163515
690, 0.0163207
691, 0.0163132
692, 0.0161819
693, 0.0159769
694, 0.0159342
695, 0.0159577
696, 0.0159637
697, 0.0159143
698, 0.0156569
699, 0.015517
700, 0.0154598


