lambda,Pabs
485, 0.305051
486, 0.302361
487, 0.299554
488, 0.296637
489, 0.293613
490, 0.290489
491, 0.287273
492, 0.283982
493, 0.280621
494, 0.277196
495, 0.27371
496, 0.270169
497, 0.266589
498, 0.262979
499, 0.259342
500, 0.255683
501, 0.252001
502, 0.248305
503, 0.244608
504, 0.240915
505, 0.237225
506, 0.233541
507, 0.22986
508, 0.226191
509, 0.222545
510, 0.21892
511, 0.215319
512, 0.211741
513, 0.208175
514, 0.204642
515, 0.201142
516, 0.197674
517, 0.194243
518, 0.190843
519, 0.187463
520, 0.184129
521, 0.180838
522, 0.177586
523, 0.174381
524, 0.171214
525, 0.168066
526, 0.164978
527, 0.16194
528, 0.158944
529, 0.156002
530, 0.153107
531, 0.150221
532, 0.147403
533, 0.144643
534, 0.141925
535, 0.139259
536, 0.136651
537, 0.134031
538, 0.131481
539, 0.128998
540, 0.126557
541, 0.124159
542, 0.121824
543, 0.119476
544, 0.117172
545, 0.114942
546, 0.112768
547, 0.110628
548, 0.108537
549, 0.106484
550, 0.104393
551, 0.102402
552, 0.100468
553, 0.0985842
554, 0.0967307
555, 0.0949285
556, 0.093107
557, 0.0913099
558, 0.0896022
559, 0.0879436
560, 0.0863323
561, 0.0847476
562, 0.0832083
563, 0.0816198
564, 0.0800916
565, 0.0786359
566, 0.0772238
567, 0.0758607
568, 0.0745157
569, 0.0732066
570, 0.0718454
571, 0.0705377
572, 0.069298
573, 0.0680924
574, 0.0669428
575, 0.0658029
576, 0.0646859
577, 0.0635478
578, 0.062392
579, 0.0613424
580, 0.0603089
581, 0.0593154
582, 0.0583622
583, 0.0574136
584, 0.0564728
585, 0.0554496
586, 0.0545519
587, 0.0536823
588, 0.0528178
589, 0.0519998
590, 0.0512132
591, 0.0504244
592, 0.0496211
593, 0.0487606
594, 0.0480378
595, 0.0473205
596, 0.0466053
597, 0.0459228
598, 0.0452802
599, 0.0446208
600, 0.0439281
601, 0.0432227
602, 0.0426222
603, 0.0420287
604, 0.0414273
605, 0.0408503
606, 0.0403163
607, 0.0397791
608, 0.0392162
609, 0.0386408
610, 0.0380879
611, 0.0376014
612, 0.037111
613, 0.0366397
614, 0.0361905
615, 0.035772
616, 0.0353304
617, 0.034816
618, 0.0343356
619, 0.0339278
620, 0.0335443
621, 0.0331545
622, 0.0327865
623, 0.0324165
624, 0.0320453
625, 0.0316577
626, 0.0312372
627, 0.0309028
628, 0.0305599
629, 0.0302073
630, 0.0298793
631, 0.0295745
632, 0.0292578
633, 0.0289505
634, 0.0286766
635, 0.0283534
636, 0.0280209
637, 0.0277039
638, 0.0274279
639, 0.0271592
640, 0.0269118
641, 0.0266938
642, 0.0264942
643, 0.0262754
644, 0.0259788
645, 0.0256016
646, 0.0253804
647, 0.0251947
648, 0.0249939
649, 0.0247774
650, 0.0246344
651, 0.0244485
652, 0.0242215
653, 0.0239208
654, 0.0236286
655, 0.0234606
656, 0.0233057
657, 0.0231197
658, 0.0229426
659, 0.0227901
660, 0.022641
661, 0.0224129
662, 0.0221544
663, 0.0219783
664, 0.0218787
665, 0.0217565
666, 0.0216023
667, 0.0214002
668, 0.0212187
669, 0.0210587
670, 0.0208998
671, 0.0207664
672, 0.0206884
673, 0.0206513
674, 0.020549
675, 0.020313
676, 0.0200361
677, 0.0199387
678, 0.0199029
679, 0.0197972
680, 0.0196119
681, 0.0195556
682, 0.0195781
683, 0.0195519
684, 0.0194699
685, 0.0191983
686, 0.0190113
687, 0.0189551
688, 0.0188302
689, 0.0187227
690, 0.0187335
691, 0.018871
692, 0.0189928
693, 0.0189934
694, 0.0188255
695, 0.0184635
696, 0.0181856
697, 0.0181556
698, 0.0182677
699, 0.0184806
700, 0.0186941


