lambda,Pabs
640, 0.0384385
641, 0.0382782
642, 0.0381224
643, 0.0379806
644, 0.0378533
645, 0.0377345
646, 0.0376245
647, 0.0375265
648, 0.037439
649, 0.0373591
650, 0.0372889
651, 0.0372293
652, 0.0371774
653, 0.0371333
654, 0.0370992
655, 0.037073
656, 0.0370535
657, 0.0370428
658, 0.0370402
659, 0.0370434
660, 0.0370545
661, 0.0370733
662, 0.0370973
663, 0.0371283
664, 0.0371667
665, 0.0372096
666, 0.0372588
667, 0.0373148
668, 0.0373743
669, 0.0374396
670, 0.037511
671, 0.0375851
672, 0.0376646
673, 0.0377491
674, 0.0378355
675, 0.0379271
676, 0.0380223
677, 0.0381186
678, 0.0382199
679, 0.038323
680, 0.038427
681, 0.0385353
682, 0.0386432
683, 0.0387525
684, 0.0388645
685, 0.0389744
686, 0.0390864
687, 0.0391983
688, 0.0393076
689, 0.039419
690, 0.0395269
691, 0.0396333
692, 0.0397397
693, 0.0398403
694, 0.0399412
695, 0.0400375
696, 0.040129
697, 0.0402197
698, 0.040302
699, 0.0403825
700, 0.040457


