lambda,Pabs
577, 0.126152
578, 0.12257
579, 0.119127
580, 0.115818
581, 0.112637
582, 0.109577
583, 0.106633
584, 0.103801
585, 0.101079
586, 0.0984644
587, 0.0959544
588, 0.0935447
589, 0.0912302
590, 0.089006
591, 0.0868683
592, 0.084815
593, 0.0828442
594, 0.0809531
595, 0.0791375
596, 0.0773928
597, 0.0757159
598, 0.0741049
599, 0.0725586
600, 0.0710745
601, 0.069649
602, 0.0682784
603, 0.0669609
604, 0.0656955
605, 0.0644811
606, 0.0633148
607, 0.0621934
608, 0.061115
609, 0.0600794
610, 0.0590856
611, 0.0581312
612, 0.0572135
613, 0.0563314
614, 0.0554848
615, 0.0546728
616, 0.053893
617, 0.0531435
618, 0.052424
619, 0.0517345
620, 0.0510735
621, 0.0504388
622, 0.0498297
623, 0.0492467
624, 0.0486889
625, 0.0481541
626, 0.0476414
627, 0.0471516
628, 0.046684
629, 0.0462366
630, 0.0458085
631, 0.0454006
632, 0.0450126
633, 0.044642
634, 0.044288
635, 0.0439531
636, 0.0436378
637, 0.043337
638, 0.0431059
639, 0.0427827
640, 0.0425164
641, 0.0422717
642, 0.0420436
643, 0.0418288
644, 0.0416266
645, 0.0414378
646, 0.0412617
647, 0.0410974
648, 0.0409451
649, 0.0408046
650, 0.0406753
651, 0.0405568
652, 0.0404493
653, 0.0403523
654, 0.0402653
655, 0.0401885
656, 0.0401217
657, 0.0400641
658, 0.040016
659, 0.0399772
660, 0.0399472
661, 0.0399259
662, 0.0399134
663, 0.0399091
664, 0.039913
665, 0.039925
666, 0.0399447
667, 0.0399722
668, 0.040007
669, 0.040049
670, 0.0400981
671, 0.040154
672, 0.0402165
673, 0.0402856
674, 0.0403607
675, 0.0404418
676, 0.0405289
677, 0.0406213
678, 0.0407191
679, 0.040822
680, 0.0409294
681, 0.0410416
682, 0.041158
683, 0.0412781
684, 0.0414023
685, 0.0415295
686, 0.0416597
687, 0.041793
688, 0.0419282
689, 0.0420658
690, 0.0422051
691, 0.0423454
692, 0.0424873
693, 0.0426292
694, 0.0427716
695, 0.0429141
696, 0.0430554
697, 0.0431965
698, 0.0433358
699, 0.0434734
700, 0.0436093


