lambda,Pabs
490, 0.438782
491, 0.433919
492, 0.429318
493, 0.424991
494, 0.420796
495, 0.41638
496, 0.41148
497, 0.406312
498, 0.402466
499, 0.397249
500, 0.392573
501, 0.388342
502, 0.38438
503, 0.380645
504, 0.377123
505, 0.373804
506, 0.370681
507, 0.367745
508, 0.36499
509, 0.362408
510, 0.359992
511, 0.357736
512, 0.355631
513, 0.353667
514, 0.351833
515, 0.350116
516, 0.348501
517, 0.346974
518, 0.345518
519, 0.344118
520, 0.342759
521, 0.341424
522, 0.340099
523, 0.338769
524, 0.337419
525, 0.336035
526, 0.334603
527, 0.333111
528, 0.331545
529, 0.329894
530, 0.328146
531, 0.326291
532, 0.324318
533, 0.322217
534, 0.319977
535, 0.31759
536, 0.315046
537, 0.312338
538, 0.309457
539, 0.306398
540, 0.303156
541, 0.299727
542, 0.296109
543, 0.292303
544, 0.288311
545, 0.284137
546, 0.279788
547, 0.275272
548, 0.2706
549, 0.265784
550, 0.260839
551, 0.255779
552, 0.25062
553, 0.24538
554, 0.240074
555, 0.234721
556, 0.229337
557, 0.223937
558, 0.218539
559, 0.213157
560, 0.207807
561, 0.202503
562, 0.19726
563, 0.192095
564, 0.187027
565, 0.182084
566, 0.177317
567, 0.172859
568, 0.169231
569, 0.170441
570, 0.180143
571, 0.157042
572, 0.150552
573, 0.145835
574, 0.141563
575, 0.137502
576, 0.13359
577, 0.129809
578, 0.126155
579, 0.122631
580, 0.119237
581, 0.115969
582, 0.11282
583, 0.109782
584, 0.106846
585, 0.104009
586, 0.101272
587, 0.0986376
588, 0.0961071
589, 0.0936758
590, 0.0913356
591, 0.089078
592, 0.0868995
593, 0.0848016
594, 0.0827876
595, 0.0808559
596, 0.0789989
597, 0.0772072
598, 0.0754768
599, 0.0738109
600, 0.0722135
601, 0.0706816
602, 0.069206
603, 0.067779
604, 0.0664021
605, 0.0650813
606, 0.0638165
607, 0.0625992
608, 0.0614211
609, 0.0602841
610, 0.0591947
611, 0.0581525
612, 0.0571483
613, 0.0561757
614, 0.0552392
615, 0.0543448
616, 0.0534881
617, 0.0526595
618, 0.0518581
619, 0.0510914
620, 0.0503605
621, 0.0496559
622, 0.0489726
623, 0.0483178
624, 0.0476958
625, 0.0470978
626, 0.0465167
627, 0.0459597
628, 0.0454335
629, 0.0449276
630, 0.0444338
631, 0.0439634
632, 0.0435235
633, 0.0430964
634, 0.0426756
635, 0.0422887
636, 0.0419379
637, 0.0415693
638, 0.0412184
639, 0.041894
640, 0.0418227
641, 0.0402678
642, 0.0400231
643, 0.0397408
644, 0.0394564
645, 0.0392168
646, 0.0389911
647, 0.0387644
648, 0.038557
649, 0.0383665
650, 0.0381799
651, 0.0380057
652, 0.0378473
653, 0.037695
654, 0.0375523
655, 0.0374239
656, 0.0373025
657, 0.0371893
658, 0.0370892
659, 0.036996
660, 0.0369102
661, 0.0368367
662, 0.0367696
663, 0.0367093
664, 0.0366607
665, 0.0366179
666, 0.0365814
667, 0.0365563
668, 0.0365363
669, 0.0365221
670, 0.0365187
671, 0.0365182
672, 0.0365245
673, 0.0365409
674, 0.0365587
675, 0.0365846
676, 0.0366189
677, 0.0366534
678, 0.0366976
679, 0.0367473
680, 0.0367973
681, 0.0368584
682, 0.0369208
683, 0.0369857
684, 0.0370612
685, 0.037134
686, 0.0372135
687, 0.0372996
688, 0.0373818
689, 0.0374747
690, 0.0375671
691, 0.0376594
692, 0.037762
693, 0.0378577
694, 0.0379612
695, 0.0380669
696, 0.038167
697, 0.0382788
698, 0.038382
699, 0.0384899
700, 0.0386014


