lambda,Pabs
639, 0.0465738
640, 0.0463773
641, 0.0461944
642, 0.0460246
643, 0.0458683
644, 0.0457255
645, 0.0455951
646, 0.0454765
647, 0.0453703
648, 0.0452762
649, 0.0451928
650, 0.0451208
651, 0.0450601
652, 0.0450096
653, 0.0449693
654, 0.0449396
655, 0.0449196
656, 0.0449088
657, 0.0449078
658, 0.044916
659, 0.0449325
660, 0.0449579
661, 0.044992
662, 0.0450336
663, 0.0450834
664, 0.0451411
665, 0.0452056
666, 0.0452774
667, 0.0453564
668, 0.0454414
669, 0.0455328
670, 0.0456306
671, 0.0457335
672, 0.0458422
673, 0.0459562
674, 0.0460744
675, 0.0461975
676, 0.0463248
677, 0.0464555
678, 0.04659
679, 0.0467276
680, 0.0468676
681, 0.0470104
682, 0.0471548
683, 0.0473007
684, 0.0474482
685, 0.0475959
686, 0.0477441
687, 0.0478924
688, 0.0480396
689, 0.0481861
690, 0.048331
691, 0.0484737
692, 0.0486143
693, 0.0487515
694, 0.0488854
695, 0.0490156
696, 0.0491409
697, 0.0492617
698, 0.0493768
699, 0.0494859
700, 0.0495889


