lambda,Pabs
632, 0.0447572
633, 0.0444689
634, 0.0441964
635, 0.0439393
636, 0.0436972
637, 0.0434695
638, 0.0432558
639, 0.0430557
640, 0.0428687
641, 0.0426946
642, 0.0425328
643, 0.042383
644, 0.0422449
645, 0.0421181
646, 0.0420023
647, 0.0418973
648, 0.0418027
649, 0.0417184
650, 0.0416439
651, 0.0415792
652, 0.041524
653, 0.041478
654, 0.0414411
655, 0.0414132
656, 0.0413939
657, 0.0413832
658, 0.0413809
659, 0.0413868
660, 0.0414007
661, 0.0414224
662, 0.0414519
663, 0.0414888
664, 0.041533
665, 0.0415843
666, 0.0416424
667, 0.0417073
668, 0.0417785
669, 0.0418558
670, 0.0419391
671, 0.042028
672, 0.0421222
673, 0.0422214
674, 0.0423253
675, 0.0424337
676, 0.042546
677, 0.042662
678, 0.0427814
679, 0.0429037
680, 0.0430286
681, 0.0431557
682, 0.0432846
683, 0.0434149
684, 0.0435462
685, 0.043678
686, 0.0438099
687, 0.0439416
688, 0.0440725
689, 0.0442023
690, 0.0443305
691, 0.0444566
692, 0.0445803
693, 0.0447011
694, 0.0448185
695, 0.0449321
696, 0.0450415
697, 0.0451463
698, 0.045246
699, 0.0453402
700, 0.0454285


