lambda,Pabs
490, 0.493799
491, 0.489951
492, 0.486165
493, 0.482461
494, 0.478855
495, 0.475362
496, 0.471995
497, 0.468764
498, 0.465681
499, 0.46275
500, 0.459978
501, 0.457367
502, 0.454917
503, 0.452628
504, 0.450496
505, 0.448515
506, 0.446678
507, 0.444977
508, 0.443399
509, 0.441932
510, 0.440562
511, 0.439274
512, 0.43805
513, 0.436873
514, 0.435723
515, 0.43458
516, 0.433423
517, 0.432232
518, 0.430982
519, 0.429653
520, 0.428222
521, 0.426666
522, 0.424963
523, 0.42309
524, 0.421028
525, 0.418754
526, 0.416252
527, 0.413502
528, 0.41049
529, 0.407201
530, 0.403625
531, 0.399753
532, 0.395578
533, 0.391098
534, 0.386313
535, 0.381226
536, 0.375843
537, 0.370174
538, 0.36423
539, 0.358028
540, 0.351584
541, 0.344919
542, 0.338054
543, 0.331014
544, 0.323823
545, 0.316507
546, 0.309093
547, 0.301606
548, 0.294074
549, 0.286521
550, 0.278972
551, 0.271452
552, 0.263981
553, 0.256582
554, 0.249271
555, 0.242068
556, 0.234986
557, 0.228039
558, 0.221238
559, 0.214593
560, 0.208111
561, 0.201798
562, 0.19566
563, 0.189699
564, 0.183918
565, 0.178316
566, 0.172894
567, 0.167652
568, 0.162586
569, 0.157695
570, 0.152977
571, 0.148427
572, 0.144043
573, 0.13982
574, 0.135754
575, 0.131842
576, 0.128079
577, 0.124461
578, 0.120982
579, 0.11764
580, 0.114429
581, 0.111345
582, 0.108384
583, 0.105541
584, 0.102812
585, 0.100193
586, 0.0976791
587, 0.095267
588, 0.0929525
589, 0.0907317
590, 0.0886007
591, 0.0865559
592, 0.0845938
593, 0.0827108
594, 0.0809038
595, 0.0791695
596, 0.0775049
597, 0.0759071
598, 0.0743733
599, 0.0729008
600, 0.0714871
601, 0.0701299
602, 0.0688266
603, 0.0675753
604, 0.0663738
605, 0.06522
606, 0.0641122
607, 0.0630485
608, 0.0620271
609, 0.0610465
610, 0.060105
611, 0.0592012
612, 0.0583337
613, 0.057501
614, 0.056702
615, 0.0559353
616, 0.0551998
617, 0.0544944
618, 0.053818
619, 0.0531696
620, 0.0525483
621, 0.0519531
622, 0.0513833
623, 0.0508379
624, 0.0503162
625, 0.0498175
626, 0.049341
627, 0.0488861
628, 0.0484521
629, 0.0480385
630, 0.0476446
631, 0.0472698
632, 0.0469137
633, 0.0465756
634, 0.0462551
635, 0.0459517
636, 0.0456648
637, 0.0453941
638, 0.045139
639, 0.044899
640, 0.0446739
641, 0.0444631
642, 0.0442662
643, 0.0440829
644, 0.0439127
645, 0.0437554
646, 0.0436104
647, 0.0434776
648, 0.0433566
649, 0.043247
650, 0.0431486
651, 0.0430611
652, 0.0429843
653, 0.0429178
654, 0.0428614
655, 0.042815
656, 0.0427782
657, 0.0427509
658, 0.0427329
659, 0.0427239
660, 0.0427238
661, 0.0427324
662, 0.0427494
663, 0.0427747
664, 0.0428081
665, 0.0428494
666, 0.0428985
667, 0.042955
668, 0.0430188
669, 0.0430896
670, 0.0431673
671, 0.0432516
672, 0.0433423
673, 0.0434391
674, 0.0435417
675, 0.0436499
676, 0.0437634
677, 0.0438819
678, 0.044005
679, 0.0441326
680, 0.0442642
681, 0.0443996
682, 0.0445383
683, 0.04468
684, 0.0448243
685, 0.044971
686, 0.0451195
687, 0.0452695
688, 0.0454206
689, 0.0455724
690, 0.0457244
691, 0.0458762
692, 0.0460275
693, 0.0461776
694, 0.0463263
695, 0.046473
696, 0.0466173
697, 0.0467587
698, 0.0468968
699, 0.047031
700, 0.047161


