lambda,Pabs
587, 0.0941916
588, 0.0918935
589, 0.0896884
590, 0.0875725
591, 0.0855423
592, 0.0835941
593, 0.0817246
594, 0.0799306
595, 0.0782087
596, 0.0765562
597, 0.07497
598, 0.0734474
599, 0.0719858
600, 0.0705827
601, 0.0692356
602, 0.0679423
603, 0.0667005
604, 0.0655083
605, 0.0643635
606, 0.0632644
607, 0.062209
608, 0.0611957
609, 0.0602229
610, 0.0592889
611, 0.0583924
612, 0.0575318
613, 0.0567059
614, 0.0559133
615, 0.055153
616, 0.0544237
617, 0.0537242
618, 0.0530537
619, 0.0524111
620, 0.0517954
621, 0.0512057
622, 0.0506412
623, 0.0501011
624, 0.0495846
625, 0.0490908
626, 0.0486192
627, 0.048169
628, 0.0477395
629, 0.0473301
630, 0.0469402
631, 0.0465692
632, 0.0462165
633, 0.0458816
634, 0.045564
635, 0.0452631
636, 0.0449785
637, 0.0447097
638, 0.0444561
639, 0.0442175
640, 0.0439934
641, 0.0437834
642, 0.043587
643, 0.043404
644, 0.043234
645, 0.0430766
646, 0.0429315
647, 0.0427983
648, 0.0426769
649, 0.0425669
650, 0.042468
651, 0.04238
652, 0.0423025
653, 0.0422355
654, 0.0421785
655, 0.0421315
656, 0.042094
657, 0.0420661
658, 0.0420473
659, 0.0420376
660, 0.0420367
661, 0.0420444
662, 0.0420604
663, 0.0420847
664, 0.042117
665, 0.042157
666, 0.0422046
667, 0.0422596
668, 0.0423217
669, 0.0423907
670, 0.0424664
671, 0.0425486
672, 0.0426369
673, 0.0427313
674, 0.0428313
675, 0.0429368
676, 0.0430475
677, 0.0431631
678, 0.0432832
679, 0.0434077
680, 0.0435361
681, 0.0436681
682, 0.0438035
683, 0.0439418
684, 0.0440828
685, 0.0442259
686, 0.044371
687, 0.0445175
688, 0.0446651
689, 0.0448134
690, 0.044962
691, 0.0451103
692, 0.0452581
693, 0.0454049
694, 0.0455502
695, 0.0456936
696, 0.0458347
697, 0.0459729
698, 0.0461078
699, 0.046239
700, 0.046366


