lambda,Pabs
580, 0.0422363
581, 0.0415266
582, 0.0408845
583, 0.0401365
584, 0.0394532
585, 0.0388585
586, 0.0382026
587, 0.0375849
588, 0.0368901
589, 0.0362692
590, 0.0357296
591, 0.0351875
592, 0.0345603
593, 0.0339961
594, 0.033482
595, 0.0329421
596, 0.0324218
597, 0.0318303
598, 0.0313184
599, 0.0309375
600, 0.0304708
601, 0.0299696
602, 0.0294797
603, 0.0290535
604, 0.0286315
605, 0.0282505
606, 0.0277434
607, 0.0273203
608, 0.0270601
609, 0.0267193
610, 0.0263306
611, 0.0258813
612, 0.0255159
613, 0.0252102
614, 0.0249588
615, 0.0245972
616, 0.0241946
617, 0.0238955
618, 0.0237359
619, 0.0234345
620, 0.0231373
621, 0.0227145
622, 0.0224255
623, 0.0222182
624, 0.0220818
625, 0.0217614
626, 0.0214301
627, 0.0212093
628, 0.0210301
629, 0.0207973
630, 0.0205636
631, 0.0202024
632, 0.0199601
633, 0.0198503
634, 0.0197712
635, 0.0195031
636, 0.0192016
637, 0.0189596
638, 0.018876
639, 0.0187243
640, 0.0186082
641, 0.0182883
642, 0.0179839
643, 0.0178687
644, 0.0179374
645, 0.0178601
646, 0.01762
647, 0.0173526
648, 0.017145
649, 0.0170633
650, 0.0170216
651, 0.0170008
652, 0.0167252
653, 0.0165394
654, 0.0165276
655, 0.016539
656, 0.016404
657, 0.0162747
658, 0.0160019
659, 0.0159806
660, 0.0159986
661, 0.0159406
662, 0.0159017
663, 0.0156443
664, 0.0153819
665, 0.0153917
666, 0.0155949
667, 0.0154944
668, 0.0153071
669, 0.0151654
670, 0.0149298
671, 0.0146852
672, 0.0147773
673, 0.014788
674, 0.0145779
675, 0.0144659
676, 0.0144291
677, 0.0143044
678, 0.014069
679, 0.0139784
680, 0.0138301
681, 0.0136395
682, 0.0135439
683, 0.0135463
684, 0.0134504
685, 0.0133201
686, 0.013203
687, 0.0130992
688, 0.0129783
689, 0.0127763
690, 0.0127198
691, 0.0126321
692, 0.01257
693, 0.0125161
694, 0.012474
695, 0.0123932
696, 0.0122376
697, 0.0121252
698, 0.0120585
699, 0.0120795
700, 0.0119816


