lambda,Pabs
538, 0.193957
539, 0.190245
540, 0.186618
541, 0.183076
542, 0.179592
543, 0.176122
544, 0.172712
545, 0.169411
546, 0.166197
547, 0.163027
548, 0.159873
549, 0.156785
550, 0.153783
551, 0.150854
552, 0.147985
553, 0.145164
554, 0.142397
555, 0.139696
556, 0.137061
557, 0.134482
558, 0.131942
559, 0.129465
560, 0.127068
561, 0.124744
562, 0.122461
563, 0.120152
564, 0.117899
565, 0.115744
566, 0.113679
567, 0.111681
568, 0.109636
569, 0.107606
570, 0.105652
571, 0.103771
572, 0.10196
573, 0.100173
574, 0.0983977
575, 0.0966712
576, 0.094993
577, 0.0933555
578, 0.0917479
579, 0.0901777
580, 0.0886511
581, 0.0871736
582, 0.0857487
583, 0.0843793
584, 0.0829732
585, 0.0815435
586, 0.0801804
587, 0.0788752
588, 0.0776372
589, 0.076499
590, 0.0752861
591, 0.074048
592, 0.0728692
593, 0.0717174
594, 0.0706038
595, 0.0695716
596, 0.0685652
597, 0.0675397
598, 0.0665368
599, 0.0655628
600, 0.0646074
601, 0.0636466
602, 0.0627087
603, 0.0618327
604, 0.0609749
605, 0.0601198
606, 0.0593113
607, 0.0585699
608, 0.0576689
609, 0.0568484
610, 0.056082
611, 0.0553228
612, 0.0545826
613, 0.0539058
614, 0.0532901
615, 0.0525813
616, 0.0518942
617, 0.0512239
618, 0.05058
619, 0.0499493
620, 0.049306
621, 0.0487819
622, 0.0482251
623, 0.0476626
624, 0.0470988
625, 0.0465269
626, 0.045961
627, 0.0453766
628, 0.0448541
629, 0.0444227
630, 0.0439527
631, 0.0434414
632, 0.0429034
633, 0.042415
634, 0.0419943
635, 0.0415126
636, 0.0411224
637, 0.0406748
638, 0.0402058
639, 0.0397737
640, 0.0393932
641, 0.0390301
642, 0.0387001
643, 0.038354
644, 0.0379827
645, 0.0376077
646, 0.0372474
647, 0.0369033
648, 0.0365557
649, 0.0361885
650, 0.0359951
651, 0.0357236
652, 0.0354371
653, 0.0351293
654, 0.0347724
655, 0.0343765
656, 0.0340289
657, 0.0337469
658, 0.0336239
659, 0.0334313
660, 0.0331633
661, 0.0327824
662, 0.0323637
663, 0.0320457
664, 0.0318301
665, 0.0316376
666, 0.0315472
667, 0.0313424
668, 0.0310092
669, 0.0306591
670, 0.0303869
671, 0.0302087
672, 0.0300822
673, 0.029948
674, 0.0297975
675, 0.0295631
676, 0.0293373
677, 0.029161
678, 0.0290376
679, 0.0288995
680, 0.0286547
681, 0.0283441
682, 0.0282174
683, 0.0281517
684, 0.028103
685, 0.0280499
686, 0.0279244
687, 0.0276197
688, 0.0271991
689, 0.026911
690, 0.0267992
691, 0.0267757
692, 0.0267979
693, 0.0268377
694, 0.026739
695, 0.0263787
696, 0.0259487
697, 0.0256554
698, 0.0254836
699, 0.0254434
700, 0.0255633


