lambda,Pabs
527, 0.231999
528, 0.227674
529, 0.223401
530, 0.219173
531, 0.215022
532, 0.210948
533, 0.206945
534, 0.203008
535, 0.199134
536, 0.195328
537, 0.191594
538, 0.187926
539, 0.184319
540, 0.180782
541, 0.177329
542, 0.173951
543, 0.170605
544, 0.16728
545, 0.164054
546, 0.160932
547, 0.157882
548, 0.154829
549, 0.151807
550, 0.148877
551, 0.146032
552, 0.143249
553, 0.140503
554, 0.137807
555, 0.135178
556, 0.132612
557, 0.1301
558, 0.127631
559, 0.12522
560, 0.122884
561, 0.120627
562, 0.118426
563, 0.116188
564, 0.113973
565, 0.111861
566, 0.109853
567, 0.107938
568, 0.105977
569, 0.103997
570, 0.102091
571, 0.100259
572, 0.0985054
573, 0.0967995
574, 0.0950996
575, 0.0934333
576, 0.091811
577, 0.09023
578, 0.08868
579, 0.0871581
580, 0.0856747
581, 0.0842428
582, 0.0828701
583, 0.0815653
584, 0.0802248
585, 0.078819
586, 0.0774851
587, 0.0762106
588, 0.0750091
589, 0.073927
590, 0.0727893
591, 0.0715711
592, 0.0704181
593, 0.0692912
594, 0.0682024
595, 0.0672002
596, 0.0662317
597, 0.0652281
598, 0.0642463
599, 0.0632957
600, 0.0623682
601, 0.0614373
602, 0.0605151
603, 0.0596637
604, 0.058836
605, 0.0580106
606, 0.0572266
607, 0.0565148
608, 0.0556513
609, 0.0548495
610, 0.0541123
611, 0.0533808
612, 0.052661
613, 0.0520003
614, 0.0514242
615, 0.0507483
616, 0.0500793
617, 0.0494239
618, 0.0487974
619, 0.0481896
620, 0.0475659
621, 0.0470841
622, 0.0465655
623, 0.0460251
624, 0.0454819
625, 0.0449373
626, 0.0444064
627, 0.0438711
628, 0.0433623
629, 0.042957
630, 0.0425131
631, 0.0420295
632, 0.0415164
633, 0.0410445
634, 0.0406738
635, 0.0402155
636, 0.0398388
637, 0.0394055
638, 0.0389364
639, 0.0385065
640, 0.0381403
641, 0.0377994
642, 0.0375463
643, 0.0372285
644, 0.0368432
645, 0.0364374
646, 0.0360548
647, 0.0357068
648, 0.0353761
649, 0.0350344
650, 0.0348174
651, 0.0345112
652, 0.0341987
653, 0.0338807
654, 0.0335327
655, 0.0331428
656, 0.0327706
657, 0.0324521
658, 0.0323093
659, 0.0321355
660, 0.0319056
661, 0.0315522
662, 0.0311134
663, 0.0307585
664, 0.0305306
665, 0.0303474
666, 0.0302822
667, 0.0301382
668, 0.0298485
669, 0.0294818
670, 0.0291729
671, 0.0289669
672, 0.0288369
673, 0.0287272
674, 0.0286209
675, 0.028409
676, 0.0281703
677, 0.0279631
678, 0.0278183
679, 0.027698
680, 0.0275009
681, 0.0271941
682, 0.0270024
683, 0.0269078
684, 0.0268525
685, 0.0268118
686, 0.026737
687, 0.0265067
688, 0.0260998
689, 0.0257344
690, 0.0255708
691, 0.0255347
692, 0.0255452
693, 0.0256047
694, 0.0255937
695, 0.0253381
696, 0.0249052
697, 0.0245633
698, 0.0243528
699, 0.0242635
700, 0.024336


