lambda,Pabs
679, 0.028658
680, 0.0285225
681, 0.0282884
682, 0.0280566
683, 0.0279237
684, 0.0278463
685, 0.0277717
686, 0.027704
687, 0.0275876
688, 0.027299
689, 0.0268742
690, 0.0265948
691, 0.0265297
692, 0.0264769
693, 0.0264693
694, 0.0264926
695, 0.0264016
696, 0.026051
697, 0.0256519
698, 0.0253795
699, 0.0251861
700, 0.0251389


